train validation
1.3106618722279866 1.4457918405532837
1.3075384696324666 1.425164024035136
1.3088395595550537 1.4037348826726277
1.3152011434237163 1.445997675259908
1.309281349182129 1.4315636555353801
1.3119794527689617 1.3841439485549927
1.306468536456426 1.2620505889256795
1.3065229256947835 1.4255365530649822
1.3059226473172505 1.3686263958613079
1.3104302088419597 1.4192824761072795
1.3065842390060425 1.4113282759984334
1.3014366626739502 1.4544883966445923
1.3040268421173096 1.440665562947591
1.3066446979840596 1.4661239782969158
1.3058581153551738 1.4064104954401653
1.3119647701581318 1.415858308474223
1.3009806871414185 1.40786079565684
1.3029722372690837 1.433436671892802
1.2974902391433716 1.4709563255310059
1.2996775309244792 1.442173997561137
1.3021540840466816 1.3796755870183308
1.3063423931598663 1.440738042195638
1.3009360233942668 1.386791507403056
1.3000277082125347 1.3752445777257283
1.3029942115147908 1.428308367729187
1.292163074016571 1.458289384841919
1.2981876532236736 1.375102122624715
1.2976158459981282 1.416986107826233
1.2946396271387737 1.3741894960403442
1.2941227555274963 1.3933005730311077
1.2947794993718464 1.3932754198710124
1.295884112517039 1.4182757933934529
1.2892748316129048 1.3920134703318279
1.296463151772817 1.391442855199178
1.299579421679179 1.3924208879470825
1.2930968900521596 1.3625173966089885
1.2918938795725505 1.3690542380015056
1.2933400670687358 1.3797411918640137
1.2894147833188374 1.3990869124730427
1.2906232078870137 1.3937716484069824
1.287076731522878 1.424923261006673
1.2841842969258626 1.3705629507700603
1.2856740752855937 1.4504050811131795
1.2913475433985393 1.366111437479655
1.2885381976763408 1.4135846296946208
1.2816616694132488 1.4297124942143757
1.2919882535934448 1.4156786600748699
1.2831046183904011 1.4311936696370442
1.2774471044540405 1.3897126118342082
1.2827208240826924 1.364946683247884
1.293866902589798 1.3185826539993286
1.2814002633094788 1.4538568258285522
1.2807445526123047 1.4280911286671956
1.2833421727021534 1.444466193517049
1.276212215423584 1.4095114866892497
1.289439896742503 1.4451719522476196
1.2809141874313354 1.426410436630249
1.2780430714289348 1.2799020608266194
1.2810982565085094 1.3662559191385906
1.2748886942863464 1.4361457824707031
1.274023989836375 1.4319010575612385
1.278125822544098 1.382378617922465
1.2755869030952454 1.4062232573827107
1.2729377547899883 1.3561233679453533
1.2744342883427937 1.4237439632415771
1.2797968586285908 1.3650007247924805
1.2706899841626484 1.4005933205286663
1.2722766399383545 1.3434338172276814
1.277054637670517 1.4180933237075806
1.2711246609687805 1.4333585500717163
1.2709452311197917 1.366782824198405
1.2671588063240051 1.3552751143773396
1.263723373413086 1.4409713745117188
1.273648460706075 1.4158233404159546
1.2664081851641338 1.3939838409423828
1.264322926600774 1.4572412570317586
1.2653687596321106 1.4472639560699463
1.273367424805959 1.289412299791972
1.2599955002466838 1.3912887970606487
1.2671910524368286 1.3208764791488647
1.2630995313326518 1.367863694826762
1.2614343166351318 1.3740076224009197
1.261677881081899 1.3897381226221721
1.2621347506841023 1.3214620351791382
1.2610517342885335 1.4397976795832317
1.2637640833854675 1.2967369953791301
1.2574591835339863 1.3924692074457805
1.266616662343343 1.4117803573608398
1.257867693901062 1.4327784776687622
1.2600105206171672 1.4196630716323853
1.2541825373967488 1.3122809330622356
1.2543149789174397 1.3646241823832195
1.2539131840070088 1.4427613814671834
1.2565297484397888 1.3292784293492634
1.2539655566215515 1.3819280068079631
1.2530786395072937 1.3215930461883545
1.2490819891293843 1.3501888513565063
1.2525393962860107 1.3003582159678142
1.2481384873390198 1.3499484062194824
1.2494229674339294 1.3733790318171184
1.254053771495819 1.3431638479232788
1.2487159073352814 1.3547450701395671
1.2525946497917175 1.3582098484039307
1.2494831681251526 1.3794386386871338
1.2489385604858398 1.4031617641448975
1.246836245059967 1.4052320718765259
1.245171328385671 1.4162577788035076
1.2440058887004852 1.3758676052093506
1.2479206025600433 1.3081025679906209
1.2392951846122742 1.352102557818095
1.2396901547908783 1.3539176781972249
1.2454801599184673 1.339979887008667
1.2432640194892883 1.4099347591400146
1.241135040918986 1.3549042145411174
1.2425741751988728 1.3538859287897747
1.237311343352 1.403408447901408
2.4538947343826294 3.7800482908884683
2.723375360171 3.3448689778645835
2.547613342603048 3.283003489176432
2.4134050210316977 3.0469823678334556
2.3064403732617698 2.7975192070007324
2.1917529702186584 2.323922276496887
2.0959646701812744 2.186967889467875
1.9852567513783772 2.4842163721720376
1.8931259115537007 1.9185232917467754
1.809629499912262 2.193009535471598
1.7200469970703125 2.0397131045659385
1.638969471057256 1.9270448684692383
1.5673576196034749 1.8012828826904297
1.5117083191871643 1.8275826374689739
1.4523763457934062 1.6174262762069702
1.4127048353354137 1.5528605381647747
1.3763792316118877 1.5378311475118
1.3506924907366435 1.3598947127660115
1.3201179107030232 1.4593143065770466
1.2962345083554585 1.4100536902745564
1.286641041437785 1.3807836771011353
1.283017247915268 1.3450537125269573
1.2632960478464763 1.3844303290049236
1.261256108681361 1.3210036754608154
1.2577786246935527 1.4049111207326253
1.2656379342079163 1.439340313275655
1.2560207049051921 1.4524102210998535
1.2537135283152263 1.3865025440851848
1.254803717136383 1.3331219752629597
1.254509190718333 1.4363036155700684
1.2535735766092937 1.4301382700602214
1.2578514615694683 1.3572895526885986
1.2553629577159882 1.382556438446045
1.2484250565369923 1.4032610257466633
1.2503454486529033 1.380691369374593
1.248913089434306 1.3689423402150471
1.2521681189537048 1.3108203411102295
1.2449414134025574 1.3376635313034058
1.2440186540285747 1.4229761362075806
1.245726505915324 1.3534180323282878
1.2493212223052979 1.3897125323613484
1.248563418785731 1.3456415732701619
1.244770109653473 1.3634525140126545
1.2403335670630138 1.4073638518651326
1.2413982351620991 1.4122276306152344
1.2410397032896678 1.3741469780604045
1.2385364572207134 1.3637003501256306
1.237676203250885 1.413713773091634
1.2436482906341553 1.3714776833852131
1.2342427174250286 1.393099029858907
1.2435777982076008 1.3826729853947957
1.2400934894879658 1.394281228383382
1.2379709283510845 1.4062926769256592
1.235984742641449 1.3855623801549275
1.2328895529111226 1.395676612854004
1.2361133595307667 1.3831710020701091
1.2358840902646382 1.3152822256088257
1.2353674670060475 1.4071225722630818
1.2318915923436482 1.4227662483851116
1.230657935142517 1.3738356431325276
1.2320663730303447 1.3468232154846191
1.2342573801676433 1.4208221038182576
1.2275938789049785 1.4292070865631104
1.2285222907861073 1.3852914969126384
1.2335454920927684 1.3365030686060588
1.2318556904792786 1.3598662614822388
1.2270098328590393 1.354207197825114
1.225336730480194 1.3915416399637859
1.2229930559794109 1.3668086131413777
1.229922612508138 1.41549813747406
1.2227680881818135 1.3180753787358601
1.2257507642110188 1.420922040939331
1.2280898193518321 1.4045950571695964
1.2206381857395172 1.4334267377853394
1.2263336777687073 1.2616474231084187
1.221514900525411 1.297812024752299
1.2214587926864624 1.3512280384699504
1.2248485088348389 1.3172840277353923
1.2175114850203197 1.42132834593455
1.2172428369522095 1.4209661483764648
1.2204808294773102 1.3654244343439739
1.2136479218800862 1.4260473648707073
1.2228927711645763 1.3410235246022542
1.2175341645876567 1.3711910247802734
1.2180973092714946 1.4006691773732503
1.2196222146352131 1.3660176992416382
1.2128954728444417 1.423796017964681
1.2141213814417522 1.4270063638687134
1.2112493515014648 1.3649051984151204
1.2118045091629028 1.4174823760986328
1.2136162519454956 1.3424561818440754
1.2126822272936504 1.337624192237854
1.2109734614690144 1.3557538191477458
1.205766240755717 1.3130305608113606
1.2091028690338135 1.2675723036130269
1.202126403649648 1.383570909500122
1.208718369404475 1.3833680947621663
1.2129364411036174 1.3666791518529255
1.2054070830345154 1.2855651378631592
1.2021048267682393 1.3251417477925618
1.2074022591114044 1.37416410446167
1.2040783762931824 1.3206177949905396
1.2002153893311818 1.3018595774968464
1.2023776769638062 1.3366322914759319
1.2004242738087971 1.3662784894307454
1.202681044737498 1.3330883979797363
1.2005574901898701 1.3731865882873535
1.2027719120184581 1.3917516072591145
1.1996228297551472 1.3741745154062908
1.2008739709854126 1.3635056416193645
1.1991797586282094 1.3460384607315063
